Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2020-02-11 08:00:00.000000 ,9739.87,9815,9730.89,9801.04,6342.933473,2020-02-11 11:59:59.999000 ,62040967.0198914,76552,3483.465407,34071433.5624425,0
2020-02-11 12:00:00.000000 ,9801.02,10194,9787.88,10164.99,18616.387116,2020-02-11 15:59:59.999000 ,185611513.627121,177182,10304.229498,102774581.29418,0
2020-02-11 16:00:00.000000 ,10165,10323.59,10160.15,10247.73,19392.135502,2020-02-11 19:59:59.999000 ,198495811.446473,209841,9711.726213,99423874.9276482,0
2020-02-11 20:00:00.000000 ,10246.59,10260,10168.75,10223.08,5226.05043,2020-02-11 23:59:59.999000 ,53385203.6682285,87931,2254.25907,23027208.0388301,0
2020-02-12 00:00:00.000000 ,10223.08,10320,10223.08,10263,7875.841459,2020-02-12 03:59:59.999000 ,80924424.9453037,131158,4194.998774,43108943.8571378,0
2020-02-12 04:00:00.000000 ,10263.08,10450,10256.65,10366,11867.38684,2020-02-12 07:59:59.999000 ,122599777.804505,151622,6258.06534,64662415.6053997,0
2020-02-12 08:00:00.000000 ,10366.62,10371.72,10226.44,10343.4,13071.965455,2020-02-12 11:59:59.999000 ,134665783.102769,160943,6459.008946,66550541.0272848,0
2020-02-12 12:00:00.000000 ,10343.4,10415,10250,10314.56,11933.970042,2020-02-12 15:59:59.999000 ,123311550.982356,167304,5999.893357,62016319.1242304,0
2020-02-12 16:00:00.000000 ,10314.56,10374.94,10294,10313.47,7886.338088,2020-02-12 19:59:59.999000 ,81523748.2073389,132585,3833.170073,39627319.617571,0
2020-02-12 20:00:00.000000 ,10313.49,10410,10303,10326.46,8372.562046,2020-02-12 23:59:59.999000 ,86730752.4738061,114043,4396.67121,45559942.3097783,0
2020-02-13 00:00:00.000000 ,10325.33,10440.67,10310.51,10379.74,8239.4243,2020-02-13 03:59:59.999000 ,85578928.4248446,120182,4437.771377,46097361.4830188,0
2020-02-13 04:00:00.000000 ,10379.61,10491,10326.49,10338.96,10526.985185,2020-02-13 07:59:59.999000 ,109693067.04366,139950,4897.940053,51056403.9644238,0
2020-02-13 08:00:00.000000 ,10338.94,10366.53,10080,10151.11,21430.274876,2020-02-13 11:59:59.999000 ,218455431.3625,224061,9909.287764,101014611.232583,0
2020-02-13 12:00:00.000000 ,10151.66,10500,10100.2,10254.93,25222.485708,2020-02-13 15:59:59.999000 ,259549730.640094,247098,12471.392753,128420066.194326,0
2020-02-13 16:00:00.000000 ,10254.23,10292.99,10145.5,10250.31,9110.148553,2020-02-13 19:59:59.999000 ,93021947.8356014,119946,4271.916141,43624986.38478,0
2020-02-13 20:00:00.000000 ,10251.15,10265,10181.88,10229.63,4815.040137,2020-02-13 23:59:59.999000 ,49208368.4286605,81565,2486.96446,25415743.779492,0
2020-02-14 00:00:00.000000 ,10227.78,10290,10178.27,10258.7,6684.355884,2020-02-14 03:59:59.999000 ,68424722.9342527,92146,3340.216327,34186708.4492011,0
2020-02-14 04:00:00.000000 ,10258.66,10280,10111.37,10124.98,7259.547406,2020-02-14 07:59:59.999000 ,73964284.9690986,99236,3490.629441,35570475.0483335,0
2020-02-14 08:00:00.000000 ,10124.98,10298,10111.57,10269.24,10656.732106,2020-02-14 11:59:59.999000 ,108933183.153,120956,5665.75308,57927007.5841103,0
2020-02-14 12:00:00.000000 ,10269.52,10360.2,10224,10249.94,9149.544783,2020-02-14 15:59:59.999000 ,93968222.9256854,115638,4375.996099,44952278.9455458,0
2020-02-14 16:00:00.000000 ,10249.94,10375.45,10243.72,10341.64,8060.309228,2020-02-14 19:59:59.999000 ,83077516.7711043,108214,4241.314742,43721157.4188258,0
2020-02-14 20:00:00.000000 ,10340.15,10381.56,10280.11,10344.36,5227.990766,2020-02-14 23:59:59.999000 ,54087691.2504852,86120,2583.095804,26721629.8594984,0
2020-02-15 00:00:00.000000 ,10344.36,10375,10203.52,10272.39,7238.184517,2020-02-15 03:59:59.999000 ,74492741.6956081,114179,3530.823761,36345477.3870302,0
2020-02-15 04:00:00.000000 ,10273.09,10279,10190.9,10221.76,5604.364131,2020-02-15 07:59:59.999000 ,57363049.5338061,85712,2803.40823,28694250.9952427,0
2020-02-15 08:00:00.000000 ,10221.03,10274.18,10211.82,10229.36,5455.519617,2020-02-15 11:59:59.999000 ,55885043.0900266,79701,2786.498861,28545704.3324685,0
2020-02-15 12:00:00.000000 ,10229.36,10259.97,9801,9983.18,13170.300915,2020-02-15 15:59:59.999000 ,133068736.371558,136653,5403.269886,54651364.2074526,0
2020-02-15 16:00:00.000000 ,9983.24,10095,9811.84,9893.99,21223.522971,2020-02-15 19:59:59.999000 ,210824129.146501,240359,9581.387014,95197154.619843,0
2020-02-15 20:00:00.000000 ,9893.52,9949,9870.33,9904.72,4965.310796,2020-02-15 23:59:59.999000 ,49211631.3372846,83177,2653.192571,26297823.9611187,0
2020-02-16 00:00:00.000000 ,9904.46,10050,9853.02,10000.58,8246.523282,2020-02-16 03:59:59.999000 ,82163731.8036009,97947,4237.538171,42236115.577371,0
2020-02-16 04:00:00.000000 ,10000.62,10033.33,9937,9959.51,4540.269673,2020-02-16 07:59:59.999000 ,45317840.5679271,69897,2383.764309,23796570.0238269,0
2020-02-16 08:00:00.000000 ,9959.58,10017,9901.28,9922.63,6279.535788,2020-02-16 11:59:59.999000 ,62573055.5988977,89447,3212.392953,32012853.2804866,0
2020-02-16 12:00:00.000000 ,9922.63,9974.98,9825.16,9858.54,11671.045671,2020-02-16 15:59:59.999000 ,115571748.88726,147928,5750.938082,56962108.4098623,0
2020-02-16 16:00:00.000000 ,9858.54,9909,9638.12,9745.57,19207.80931,2020-02-16 19:59:59.999000 ,187572192.020171,201114,8902.281625,86952848.8348446,0
2020-02-16 20:00:00.000000 ,9745.91,9996.58,9729.96,9917.27,10078.815813,2020-02-16 23:59:59.999000 ,99386308.0262286,101737,4919.221699,48522277.1255457,0
2020-02-17 00:00:00.000000 ,9910.7,9964.16,9758.59,9808.4,7746.851544,2020-02-17 03:59:59.999000 ,76373101.1730118,100221,3937.002843,38823279.1314927,0
2020-02-17 04:00:00.000000 ,9807.74,9842.34,9710,9753.26,9407.085988,2020-02-17 07:59:59.999000 ,91917699.236937,115996,4530.667957,44276008.598452,0
2020-02-17 08:00:00.000000 ,9753.01,9832.92,9568,9609.94,16254.879435,2020-02-17 11:59:59.999000 ,157607019.18407,155094,7672.442542,74432262.193296,0
2020-02-17 12:00:00.000000 ,9609.94,9669.99,9452.67,9633.45,21544.481821,2020-02-17 15:59:59.999000 ,206392508.263499,207616,9684.814079,92812214.5794562,0
2020-02-17 16:00:00.000000 ,9635.27,9725.79,9576.03,9666.15,9447.988181,2020-02-17 19:59:59.999000 ,91145505.7555808,114712,4531.337703,43711237.9524657,0
2020-02-17 20:00:00.000000 ,9667.34,9727.41,9607.05,9706,5859.724932,2020-02-17 23:59:59.999000 ,56573804.0028969,84419,2865.574117,27669143.6421855,0
2020-02-18 00:00:00.000000 ,9706,9759,9624.7,9724.82,6732.253294,2020-02-18 03:59:59.999000 ,65333129.1013703,89579,3597.880776,34917344.8031442,0
2020-02-18 04:00:00.000000 ,9724.86,9815,9720,9790.58,7629.86798,2020-02-18 07:59:59.999000 ,74635094.2269572,85493,4149.732661,40595066.1719315,0
2020-02-18 08:00:00.000000 ,9790.9,9794.99,9631,9702.27,10365.961891,2020-02-18 11:59:59.999000 ,100696920.617044,104049,5249.874314,50995492.2090839,0
2020-02-18 12:00:00.000000 ,9703.85,9875.51,9576.01,9830.68,13637.434053,2020-02-18 15:59:59.999000 ,132589316.330745,135661,6937.057621,67497646.1560491,0
2020-02-18 16:00:00.000000 ,9830.69,10048,9815.9,10043.49,16800.091626,2020-02-18 19:59:59.999000 ,167101305.81522,147696,9112.317401,90647122.4422965,0
2020-02-18 20:00:00.000000 ,10043.08,10250,10036.72,10164.71,15438.515175,2020-02-18 23:59:59.999000 ,156514356.721272,160935,8257.133553,83727504.8662205,0
2020-02-19 00:00:00.000000 ,10164.78,10186.35,10079.25,10149.63,6142.178538,2020-02-19 03:59:59.999000 ,62239500.9012313,76535,2845.023082,28830042.13071,0
2020-02-19 04:00:00.000000 ,10150.48,10164.93,10027,10059.3,7099.227392,2020-02-19 07:59:59.999000 ,71626769.7994992,78579,3357.488447,33877022.6565498,0
2020-02-19 08:00:00.000000 ,10059.08,10161.99,10011.06,10148.93,7160.087236,2020-02-19 11:35:32.286000 ,72387524.2670819,78408,3767.815536,38088057.3529673,0
2020-02-19 16:00:00.000000 ,10149.99,10250,10131.25,10139.22,7962.236715,2020-02-19 19:59:59.999000 ,81048212.5032253,83975,3815.47219,38842725.0766965,0
2020-02-19 20:00:00.000000 ,10138.59,10156.48,9350,9593.79,26798.857014,2020-02-19 23:59:59.999000 ,260377959.458188,271263,11672.117225,113550901.911312,0
2020-02-20 00:00:00.000000 ,9594.65,9668,9500,9571.5,11853.135738,2020-02-20 03:59:59.999000 ,113684248.728077,141763,5783.088285,55464747.8183403,0
2020-02-20 04:00:00.000000 ,9571.5,9630.33,9538,9607.23,6612.463055,2020-02-20 07:59:59.999000 ,63358583.874459,82556,3474.965095,33291957.3535693,0
2020-02-20 08:00:00.000000 ,9606.78,9650,9540.17,9565.39,9380.462432,2020-02-20 11:59:59.999000 ,89965434.735088,100340,4648.327034,44585502.3431242,0
2020-02-20 12:00:00.000000 ,9565.49,9619.83,9518.08,9574.26,10705.160087,2020-02-20 15:59:59.999000 ,102486617.288593,116347,5499.041462,52642154.8696848,0
2020-02-20 16:00:00.000000 ,9574.43,9699,9400,9551.96,16524.57286,2020-02-20 19:59:59.999000 ,157790773.451817,157187,7764.385012,74164276.9729834,0
2020-02-20 20:00:00.000000 ,9553.69,9663.14,9537,9596.42,5076.548742,2020-02-20 23:59:59.999000 ,48734449.3845679,69194,2673.401987,25667775.5204583,0
2020-02-21 00:00:00.000000 ,9597.21,9714.06,9569.42,9708.17,6894.086367,2020-02-21 03:59:59.999000 ,66502216.5298813,79182,3741.846138,36100067.6099588,0
2020-02-21 04:00:00.000000 ,9707.39,9733,9650,9673.43,6291.024884,2020-02-21 07:59:59.999000 ,60918028.2793261,71652,3307.477156,32033307.3699359,0
2020-02-21 08:00:00.000000 ,9673.43,9719,9613,9694.56,7488.743784,2020-02-21 11:59:59.999000 ,72385647.4654243,78479,3653.658956,35322624.1543515,0
2020-02-21 12:00:00.000000 ,9694.56,9755.51,9660,9722.56,8968.238602,2020-02-21 15:59:59.999000 ,87146515.4458253,95440,4734.821059,46004938.8177883,0
2020-02-21 16:00:00.000000 ,9722.62,9742.33,9660,9681.84,5443.853114,2020-02-21 19:59:59.999000 ,52844458.1679583,66043,2726.541075,26467193.3029125,0
2020-02-21 20:00:00.000000 ,9681.84,9720,9550.21,9677.05,7095.607773,2020-02-21 23:59:59.999000 ,68490083.9151139,79803,3480.92323,33604303.3213861,0
2020-02-22 00:00:00.000000 ,9677.05,9709.17,9637,9665.9,3546.999352,2020-02-22 03:59:59.999000 ,34291962.10224,53077,1866.440965,18044097.0483773,0
2020-02-22 04:00:00.000000 ,9665.44,9668.81,9560.02,9590.9,4697.110565,2020-02-22 07:59:59.999000 ,45143527.7004572,61875,2409.827117,23160278.7856904,0
2020-02-22 08:00:00.000000 ,9590.26,9658.09,9578.9,9634.61,3958.059108,2020-02-22 11:59:59.999000 ,38091154.5439431,49650,2207.483363,21244943.9854789,0
2020-02-22 12:00:00.000000 ,9633.1,9670,9607.42,9630.19,5257.867798,2020-02-22 15:59:59.999000 ,50709793.6862428,62022,2738.520294,26415485.5722622,0
2020-02-22 16:00:00.000000 ,9631.05,9680,9600.01,9666.93,4521.58248,2020-02-22 19:59:59.999000 ,43615942.7270977,54536,2565.454337,24748489.5346639,0
2020-02-22 20:00:00.000000 ,9667.91,9697,9644.47,9650.86,2655.13832,2020-02-22 23:59:59.999000 ,25691902.4652778,38801,1479.520435,14316258.0711256,0
2020-02-23 00:00:00.000000 ,9650.85,9797.97,9645,9787.08,4025.659855,2020-02-23 03:59:59.999000 ,39077964.3618356,48314,2230.141685,21648908.5798636,0
2020-02-23 04:00:00.000000 ,9786.5,9920,9786.46,9880.7,10780.07765,2020-02-23 07:59:59.999000 ,106465149.857849,112591,5985.477388,59110694.8368148,0
2020-02-23 08:00:00.000000 ,9880.71,9990,9810.07,9825.57,8389.850451,2020-02-23 11:59:59.999000 ,82928440.6121394,97360,4702.061621,46486009.3876768,0
2020-02-23 12:00:00.000000 ,9825.39,9907.65,9800,9861.9,5895.239376,2020-02-23 15:59:59.999000 ,58137907.8597001,70098,2762.887932,27255629.645828,0
2020-02-23 16:00:00.000000 ,9861.9,9896,9846.1,9871.76,3320.287224,2020-02-23 19:59:59.999000 ,32784848.8362711,50874,1645.33622,16246554.6590982,0
2020-02-23 20:00:00.000000 ,9871.75,9971.17,9835.51,9936.4,5290.975287,2020-02-23 23:59:59.999000 ,52420783.9396502,62698,2709.345703,26844995.7531882,0
2020-02-24 00:00:00.000000 ,9936.4,9990,9600,9753.71,13205.694054,2020-02-24 03:59:59.999000 ,129734145.482603,120772,5890.827979,57954263.9414791,0
2020-02-24 04:00:00.000000 ,9753.64,9762.91,9667.71,9752.83,6087.277664,2020-02-24 07:59:59.999000 ,59223820.807221,71803,2921.01834,28423086.055935,0
2020-02-24 08:00:00.000000 ,9752.81,9820,9694.74,9811.38,6242.514813,2020-02-24 11:59:59.999000 ,60898484.0462507,73034,3044.243413,29699570.6695797,0
2020-02-24 12:00:00.000000 ,9811.98,9843.5,9668,9703.28,9668.905788,2020-02-24 15:59:59.999000 ,94387136.1049963,102692,4806.765781,46935502.0904015,0
2020-02-24 16:00:00.000000 ,9703,9731.6,9473.56,9601.09,14309.627639,2020-02-24 19:59:59.999000 ,137431667.924598,145791,6563.151475,63067672.8580529,0
2020-02-24 20:00:00.000000 ,9601.14,9671.98,9563.32,9656.13,6282.576162,2020-02-24 23:59:59.999000 ,60406273.2751637,75292,3200.923656,30779443.4050592,0
2020-02-25 00:00:00.000000 ,9655.52,9671.12,9567.22,9579.44,4992.295731,2020-02-25 03:59:59.999000 ,47951941.0456891,62082,2457.655709,23608991.1523281,0
2020-02-25 04:00:00.000000 ,9579.94,9604.99,9486.18,9520.16,7470.742682,2020-02-25 07:59:59.999000 ,71283635.7739002,81338,3886.455462,37082178.7709516,0
2020-02-25 08:00:00.000000 ,9520.06,9645,9488,9627.22,8261.299977,2020-02-25 11:59:59.999000 ,78988397.1328104,85112,4171.363489,39896436.3463615,0
2020-02-25 12:00:00.000000 ,9626.43,9675,9360,9397.47,13610.710851,2020-02-25 15:59:59.999000 ,129198737.334728,136450,6289.267155,59739151.7148123,0
